Date,Experiment,Proposed Regime,Regime Description,Proposed Strategy,Implemented Regime,Implemented Strategy,Proposed Turnover,Actual Turnover,Transaction Cost,Executed Rebalance,Skipped Due To Threshold
2014-09-05,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-08,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-09,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-10,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-11,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-12,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-15,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-16,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-17,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-18,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-19,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-22,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-23,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-24,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-25,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-26,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-29,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-09-30,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-01,Monthly 5% Threshold,0.0,Equity growth / risk-on,60/40,0,60/40,0.010065600268741592,0.0,0.0,False,True
2014-10-02,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-03,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-06,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-07,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-08,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-09,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-10,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-13,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-14,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-15,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-16,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-17,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-20,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-21,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-22,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-23,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-24,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-27,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-28,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-29,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-30,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-10-31,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-03,Monthly 5% Threshold,0.0,Equity growth / risk-on,60/40,0,60/40,0.013900833692726045,0.0,0.0,False,True
2014-11-04,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-05,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-06,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-07,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-10,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-11,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-12,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-13,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-14,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-17,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-18,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-19,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-20,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-21,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-24,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-25,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-26,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-11-28,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-01,Monthly 5% Threshold,0.0,Equity growth / risk-on,60/40,0,60/40,0.02071192380214426,0.0,0.0,False,True
2014-12-02,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-03,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-04,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-05,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-08,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-09,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-10,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-11,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-12,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-15,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-16,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-17,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-18,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-19,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-22,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-23,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-24,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-26,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-29,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-30,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2014-12-31,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-02,Monthly 5% Threshold,0.0,Equity growth / risk-on,60/40,0,60/40,0.01888825742043948,0.0,0.0,False,True
2015-01-05,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-06,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-07,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-08,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-09,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-12,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-13,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-14,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-15,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-16,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-20,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-21,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-22,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-23,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-26,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-27,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-28,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-29,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-01-30,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-02-02,Monthly 5% Threshold,2.0,Mixed / transition regime,Minimum Volatility,2,Minimum Volatility,0.6746756422170102,0.6746756422170102,15.384685496660833,True,False
2015-02-03,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-04,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-05,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-06,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-09,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-10,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-11,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-12,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-13,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-17,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-18,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-19,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-20,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-23,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-24,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-25,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-26,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-02-27,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-03-02,Monthly 5% Threshold,0.0,Equity growth / risk-on,60/40,0,60/40,0.6644639733193412,0.6644639733193412,15.136391374875197,True,False
2015-03-03,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-04,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-05,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-06,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-09,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-10,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-11,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-12,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-13,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-16,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-17,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-18,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-19,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-20,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-23,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-24,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-25,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-26,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-27,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-30,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-03-31,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-01,Monthly 5% Threshold,0.0,Equity growth / risk-on,60/40,0,60/40,0.011718043099889497,0.0,0.0,False,True
2015-04-02,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-06,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-07,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-08,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-09,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-10,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-13,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-14,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-15,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-16,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-17,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-20,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-21,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-22,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-23,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-24,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-27,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-28,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-29,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-04-30,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-01,Monthly 5% Threshold,0.0,Equity growth / risk-on,60/40,0,60/40,0.003948021104482502,0.0,0.0,False,True
2015-05-04,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-05,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-06,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-07,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-08,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-11,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-12,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-13,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-14,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-15,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-18,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-19,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-20,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-21,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-22,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-26,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-27,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-28,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-05-29,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-01,Monthly 5% Threshold,0.0,Equity growth / risk-on,60/40,0,60/40,0.00418559694861248,0.0,0.0,False,True
2015-06-02,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-03,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-04,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-05,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-08,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-09,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-10,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-11,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-12,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-15,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-16,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-17,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-18,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-19,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-22,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-23,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-24,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-25,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-26,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-29,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-06-30,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-07-01,Monthly 5% Threshold,3.0,Commodity strength / inflation-like,Equal Weight,3,Equal Weight,1.6,1.6,35.85799500408614,True,False
2015-07-02,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-06,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-07,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-08,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-09,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-10,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-13,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-14,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-15,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-16,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-17,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-20,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-21,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-22,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-23,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-24,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-27,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-28,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-29,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-30,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-07-31,Monthly 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2015-08-03,Monthly 5% Threshold,0.0,Equity growth / risk-on,60/40,0,60/40,1.590000713482868,1.590000713482868,35.36475498433258,True,False
2015-08-04,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-05,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-06,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-07,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-10,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-11,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-12,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-13,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-14,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-17,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-18,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-19,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-20,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-21,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-24,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-25,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-26,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-27,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-28,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-08-31,Monthly 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2015-09-01,Monthly 5% Threshold,2.0,Mixed / transition regime,Minimum Volatility,2,Minimum Volatility,0.7672044189678756,0.7672044189678756,16.419349445024643,True,False
2015-09-02,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-03,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-04,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-08,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-09,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-10,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-11,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-14,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-15,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-16,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-17,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-18,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-21,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-22,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-23,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-24,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-25,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-28,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-29,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-09-30,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-01,Monthly 5% Threshold,2.0,Mixed / transition regime,Minimum Volatility,2,Minimum Volatility,0.05058284693063899,0.05058284693063899,1.0757095463109754,True,False
2015-10-02,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-05,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-06,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-07,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-08,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-09,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-12,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-13,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-14,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-15,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-16,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-19,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-20,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-21,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-22,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-23,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-26,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-27,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-28,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-29,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-10-30,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-11-02,Monthly 5% Threshold,2.0,Mixed / transition regime,Minimum Volatility,2,Minimum Volatility,0.03593636781682803,0.0,0.0,False,True
2015-11-03,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-11-04,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-11-05,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-11-06,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2015-11-09,Monthly 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
